"OTUid","Taxon","WHYD200716229_A","ZXL0117_JX","LWM0133_JX","WHYD200513799_A","WHYD200513798_A","CGH0116_C2D1","JFQ0138_JX","SJH0128_JX","YZY0112_C2D15","HM0120_JX","YZR0106_C4","SLM0122_JX","HAH0115_JX","CWZ0121_PD","PXX0136_JX","LMS0134_JX","FMS0129_JX","LGZ0123_JX","WHYD200513772_A","WHYD200716254_A","WHYD200513822_A","WHYD200716230_A","WHYD200513577_A","DGN16SuooMAaA_3_115","WHYD200513786_A","WHYD200513795_A","DGN16SuooMAaA_2_113","WHYD200513812_A","DGN16SuooMAaA_1_115","DGN16SuooMAaA_1_112","DGN16SuooMAaA_2_115","WHYD200513802_A","DGN16SuooMAaA_7_115","DGN16SxfsMAaA_18_115","GXJ0103_C6","FW0124_JX","ZJD0111_C4uiPD","DGN16SxfsMAaA_12_122","YMS0125_JX","DGN16SxfsMCaB_20_109","DGN16SxfsMCaB_19_109","SZL0119_JX","GXJ0103_C8D15","DGN16SxfsMAaA_13_114","DGN16SuooMAaA_4_115","WHYD200513797_A","DGN16SuooMAaA_9_116","DGN16SuooMAaA_2_116","WHYD200716245_A","DGN16SuooMAaA_1_113","WHYD200513785_A","DGN16SuooMAaA_1_116","WHYD200513784_A","WHYD200513815_A","WHYD200513783_A","DGN16SuooMAaA_9_112","DGN16SuooMAaA_7_113","WHYD200513765_A","YGF0137_JX","ZJD0111_JX","FQT0113_JX","FQT0113_C2D15","WHYD200513791_A","DGN16SxfsMAaA_17_112","CGH0116_JX","TWH0126_JX","DGN16SxfsMCaB_21_109","WHYD200513792_A","DGN16SxfsMAaA_12_117","HSR0114_JX","CWZ0121_JX","GZL0140_JX","Rego015","Rego006","WHYD200513800_A","WHYD200513773_A","WY0132_JX","WHYD200513766_A","DGN16SuooMAaA_3_120","DGN16SxfsMAaA_16_119","Rego042","LJK0127_JX","Rego045","DGN16SuooMAaA_4_112","Rego023","Rego020","Rego025","Rego010","Rego083","DGN16SuooMAaA_8_115","WHYD20082037_A","Rego046","Rego071","WHYD20082062_A","CKH0135_JX","Rego061","DGN16SuooMAaA_5_116","DGN16SxfsMCaB_22_109","Rego019","Rego016","Rego069","Rego049","Rego030","Rego035","Rego032","Rego064","Rego054","Rego041","Rego063","YZR0106_C2","WHYD200513813_A"
"OTU4872","p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrogenes",4,0,0,0,0,0,0,0,177,13,0,20,0,151,0,2,0,4,0,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,4,15,0,0,2,0,0,0,0,7,0,1,0,14,31,0,0,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4878","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-002|s__uncultured_bacterium_g__UCG-002",0,133,0,0,0,2,0,603,0,0,0,0,0,0,0,1584,1,1044,38,0,0,7,262,5,1162,0,0,3,0,3,0,412,0,650,352,523,1,316,0,0,1578,0,1105,869,1,29,3,3,0,2,31,6,7,7,566,1,0,5,0,0,1,0,0,0,0,7,0,1,12,2,0,0,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4880","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp._YL32",23,0,2,157,2,0,37,5,20,23,38,7,0,2,7,18,5,0,53,51,2,73,1678,0,21,1,0,28,0,0,0,8,0,0,0,1,10,0,31,43,5,0,2,0,0,9,0,1,0,0,0,0,51,28,3,1,0,33,116,76,44,17,810,110,0,12,13,486,32,6,2,248,0,0,7763,44,53,70,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,372
"OTU4886","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__unclassified_g__Bacteroides",14,27,3,115,0,63,0,14,85,79,0,141,62,30,0,44,33,9,35,78,0,48,1,0,5,0,0,31,0,0,0,12,0,17,3,0,27,2,67,0,3,4,13,2,0,27,0,0,0,0,68,0,0,2,13,0,0,10,0,5,0,0,0,0,68,0,0,41,18,5,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4893","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__uncultured_bacterium_g__Bacteroides",23,26,1,32,0,50,0,38,147,174,0,25,10,54,0,139,61,24,103,34,0,72,0,1,5,0,0,50,0,0,0,31,0,1,0,3,1,0,66,0,6,86,25,18,0,89,0,0,1,0,60,0,0,2,5,0,0,2,22,0,0,0,0,0,25,0,128,51,286,28,24,0,0,0,77,3,1,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4895","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__norank_f__Selenomonadaceae|s__uncultured_organism_g__norank_f__Selenomonadaceae",0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2479
"OTU4900","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__unclassified_g__Lachnoclostridium",4,467,90,3,16,2,726,1,0,6,0,0,0,7,9,4,0,72,0,228,103,10,100,35,285,9,0,425,0,31,1,126,0,10,45,5,38,29,244,1272,164,0,67,24,7,370,4,15,0,1,449,7,676,124,80,2,0,213,0,4,1253,9,4,608,6,0,0,27,182,2,2,1944,0,0,0,10,280,112,0,198,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4903","p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__norank_o__Clostridia_UCG-014|g__norank_f__norank_o__Clostridia_UCG-014|s__uncultured_organism_g__norank_f__norank_o__Clostridia_UCG-014",605,0,110,189,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,61,0,0,3,0,0,0,1252,0,0,72,111,0,4,0,0,0,0,59,2,0,1018,0,0,0,1,143,4,0,41,65,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4905","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__uncultured_bacterium_g__Ruminococcus",15,3,0,1,0,13,2,2,47,0,7,57,0,0,7,68,0,0,0,5,0,0,15,1,16,0,0,2,0,1,0,4,0,0,0,0,1,0,34,0,8,0,1,1,0,13,1,2,29,0,29,0,24,8,3,0,0,13,3,1,0,0,32,0,6,129,14,7,5,1,0,0,0,0,0,0,17,126,0,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4908","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",400,32,71,170,46,132,112,4,0,0,0,8,1,0,2,0,53,8,440,88,68,2,159,8,166,0,0,100,1,13,2,17,0,1,5,0,0,0,17,23,7,0,4,1,1,21,0,11,27,2,145,9,317,133,208,1,0,106,0,1,0,2,280,4,131,0,5,4,1,1,0,0,0,0,0,0,0,11,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4910","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-002|s__uncultured_rumen_bacterium_g__UCG-002",0,27,206,0,0,0,0,2,0,0,0,0,0,0,0,0,0,207,0,0,0,0,67,0,1,0,0,0,0,1,0,0,0,143,52,33,0,44,0,0,114,0,56,52,0,0,0,0,0,0,0,1,0,895,72,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4916","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__uncultured_bacterium_g__Bacteroides",3,13,2,2,0,12,0,0,1,1,0,0,48,57,0,11,0,0,0,5,0,2,0,0,0,0,0,24,0,0,0,0,0,1,0,4,0,2,16,0,37,0,11,3,0,21,0,0,0,0,23,0,0,0,5,0,0,2,23,1,0,0,0,0,66,0,0,2,111,27,50,0,0,0,0,5,87,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4945","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-56|s__uncultured_bacterium_g__CAG-56",0,157,90,0,0,50,5,2,0,1,0,0,0,0,0,2,0,0,0,1,4,0,8,19,55,108,1,14,0,19,2,29,0,6,7,2,1,0,134,0,0,0,32,35,1,79,3,3,0,1,118,2,5,85,42,1,1,36,1,0,3,0,1,2,6,0,2,0,3,0,0,1,0,0,14,0,1,79,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU4957","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",2,0,5,1,0,3,0,0,0,15,0,0,0,3,9,1,0,0,6,0,1,2,41,1,3,0,0,11,0,1,1,6,0,0,0,0,3,0,0,215,0,1,0,0,0,5,0,0,0,0,6,0,5,2,1,0,0,6,0,0,38,3,1,105,11,0,48,13,1,4,6,14,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4966","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__unclassified_g__Bacteroides",0,0,1,0,0,2,0,74,0,1,0,0,0,0,0,0,0,107,0,0,0,0,0,1,24,0,0,2,0,0,0,59,0,0,0,1,12,0,24,0,36,0,8,11,0,15,0,0,1,0,0,0,0,0,0,0,0,1,23,0,0,0,85,0,43,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4967","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii_DSM_20460",0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,1,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4969","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__unclassified_g__Prevotella",0,216,265,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,3,0,4214,0,0,1,0,0,92,0,0,3,58,1213,0,0,13,0,0,0,0,106,16,18,0,8,33,1,11,0,19,0,122,1010,3,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4971","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__unclassified_g__Prevotella",0,12,75,3,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,455,0,0,79,1,0,1,0,0,12,1,0,1,4,32,0,0,0,0,0,0,0,1,2,3,0,1,8,0,9,0,18,1,102,101,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4978","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Flavonifractor|s__uncultured_bacterium_g__Flavonifractor",0,7,1,1,1,1,3,0,219,292,0,1,0,23,96,19,4,1,0,0,0,0,10,0,0,4,0,0,0,0,0,1,0,2,2,1,5,1,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,28,1,0,3,8,12,5,0,0,33,1,1,4,0,0,1,0,17,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4984","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans_ATCC_27755",31,5,8,0,9,0,0,0,1,0,0,0,8,0,0,0,7,1,22,70,15,1,79,12,34,0,1,51,0,7,0,12,0,8,2,0,0,5,0,0,1,3,2,5,0,8,1,2,12,3,10,6,71,4,43,0,0,14,0,0,0,0,38,0,0,3,0,14,0,0,1,0,0,0,0,50,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4998","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus",2422,9074,370,16768,2,4526,0,1479,11736,9346,1,16429,5928,5410,1,6957,8387,2824,4033,9014,0,7531,66,72,10,1,8,5610,0,77,4,85,1,479,361,733,10249,408,9140,3,2799,4645,1402,743,7,502,4,65,21,4,3180,70,1,61,1312,9,0,203,3661,24379,10,0,6,0,6355,24,19845,5966,13874,1522,2482,0,0,0,113,2790,4317,84,0,8783,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"OTU5001","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__unclassified_f__Ruminococcaceae|s__unclassified_f__Ruminococcaceae",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5002","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__uncultured_Roseburia_sp._g__Roseburia",127,33,97,4,3,22,10,12,16,0,0,9,36,0,5,426,11,1145,60,25,3,1,80,1,48,0,0,5,0,1,0,81,0,10,6,2,8,4,16,16,0,0,11,1,1,19,1,2,2,0,34,2,44,23,39,1,0,31,1,3,0,79,6,3,23,0,37,3,13,6,0,0,0,0,0,0,0,22,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5008","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum|s__unclassified_g__Subdoligranulum",1,0,1,2,0,3,1,5,182,0,0,298,1,0,1,41,0,6,0,10,0,1,9,1,12,0,0,1,0,0,0,4,0,0,0,1,1,0,45,0,2,0,1,0,0,6,0,0,5,0,15,0,3,59,2,0,0,94,0,0,0,0,3,0,7,0,0,25,3,12,0,0,0,0,0,0,0,279,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU501","p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales|f__Lentimicrobiaceae|g__Lentimicrobium|s__unclassified_g__Lentimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,0,3,0,326,76,0,10,482,55,0,0,204,0,67,51,0,8,4,18,0,1,0,309,0,0,0,0,0,0
"OTU5033","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",1,0,10,13,0,0,0,0,1,1,0,0,0,19,64,0,7,0,12,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,306,218,0,1,0,0,1,12,6,13,22,4,0,0,0,26,45,1,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5043","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__uncultured_organism_g__Bacteroides",26,37,1,0,0,14,0,30,0,10,0,0,1,235,0,2,258,0,561,32,0,124,0,0,0,0,0,23,0,1,0,1,0,3,3,5,0,27,1,0,15,273,19,12,0,7,0,0,18,0,22,0,0,0,13,0,0,0,120,1,1,0,0,0,46,0,0,0,20,15,98,0,0,0,1,0,0,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5045","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__unclassified_g__Megamonas",0,0,12,0,1,130,0,0,0,0,0,0,0,44,25,0,111,0,56,0,2,13,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,46,0,134,3,1,0,0,2,11,0,0,0,0,0,34,0,0,0,0,0,88,0,0,0,6,17,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU505","p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__unclassified_g__Capnocytophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,18,177,137,0,25,0,0,0,0,0,0,0,0,0,0,0,51,0,7,934,0,1,0,75,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,118,0,1,0,0,45,8,6,1,14,17,140,286,5,127,323,0,9,45,0,12,10,7,44,3,5,9,3,26,4,5,0,0
"OTU5083","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__uncultured_bacterium_g__Bacteroides",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,98,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5089","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius",1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,26,98,72,1,2,0,2,36,2,9,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,54,0,3,1,13,0,9,0,2,0,148,27,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,13308,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5097","p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__norank_o__Clostridia_UCG-014|g__norank_f__norank_o__Clostridia_UCG-014|s__unclassified_g__norank_f__norank_o__Clostridia_UCG-014",88,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,145,0,0,0,0,0,0,156,0,0,0,3,0,0,0,0,0,0,0,0,0,323,0,0,0,0,26,0,97,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU51","p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_Firmicutes_bacterium_g__Christensenellaceae_R-7_group",0,0,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,47,0,0,0,0,0,0,60,0,0,0,47,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5109","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__unclassified_g__Bacteroides",181,1,1,114,0,38,0,74,87,114,0,32,0,106,1575,19,52,183,359,95,0,316,0,0,24,31,0,202,0,1,0,195,0,0,2,57,79,0,51,0,42,56,1,25,0,224,0,1,24,0,124,0,22,0,3,0,0,2,31,0,0,1,234,0,56,0,239,671,19,7,89,928,0,0,54,82,137,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
"OTU5116","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-002|s__unclassified_g__UCG-002",0,11,3,0,0,0,0,23,0,0,0,0,0,0,0,59,2,32,7,0,0,0,30,0,46,0,0,0,0,0,0,21,0,10,14,11,0,11,23,0,27,0,22,21,0,0,0,0,0,0,4,0,1,0,8,0,0,1,0,0,0,0,0,0,3,124,0,0,47,2,0,0,0,0,0,0,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5117","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",0,2,4,7,0,0,15,3,7,6,0,33,2,2,0,39,2,0,3,0,0,2,113,1,14,16,0,1,0,1,0,6,0,1,1,0,1,0,5,0,9,0,0,11,0,2,0,0,0,0,5,0,7,1,5,0,0,0,4,6,4,3,6,5,0,1,7,9,1,4,2,14,0,0,359,2,33,2,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19
"OTU512","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__unclassified_g__Neisseria",0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135,0,0,241,0,0,177,0,310,13,92,0,9,0,0,0,0,0,0,0,0,0,0,0,65,0,320,79,0,153,0,317,0,0,0,423,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,168,0,0,0,0,15,0,585,0,50,77,207,38,431,197,84,16,45,410,214,20,0,42,116,0,19,127,583,124,497,225,41,186,112,211,190,0,0
"OTU5131","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",2,1,0,1,0,0,90,0,0,68,17,2,1,5,0,0,0,2,2,0,0,0,93,0,2,245,0,1,0,2,0,0,0,0,0,2,2,0,1,0,2,0,3,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,17,0,0,0,32,1,0,0,0,0,0,9,3,0,0,0,0,10,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32
"OTU5132","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__unclassified_g__Blautia",36,1,4,42,2,0,1,0,0,1,0,0,2,1,2,0,0,0,15,40,5,103,161,37,35,0,0,17,0,5,1,18,0,0,0,0,0,0,0,2,0,0,0,0,0,19,2,11,4,2,147,4,128,2,5,2,0,9,0,1,7,0,69,5,0,12,2,154,2,3,0,11,0,0,860,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
"OTU514","p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,113,0,0,0,0,0,0,0,0,0,77,41,115,180,0,90,157,0,0,0,1,0,253,0,0,63,230,0,0,0,0,0,0,0,2,0,0,0
"OTU5141","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Ruminococcus_torques_group|s__Ruminococcus_torques_ATCC_27756",0,2,1,0,18,2,25,28,0,0,0,0,1,1,0,1,2,2,13,29,28,0,16,37,15,1,0,23,0,14,0,28,0,1,2,2,3,1,2,0,2,0,4,2,3,14,3,9,0,3,250,3,4,6,12,1,0,5,1,0,0,0,5,0,3,0,3,137,9,42,0,0,0,0,1,0,0,71,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5142","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__unclassified_g__Blautia",191,3,7,232,10,7,13,0,9,4,2,6,9,2,3,4,1,4,137,277,18,316,855,158,273,0,0,135,0,50,8,79,2,0,1,0,3,1,9,13,1,0,0,0,6,145,3,45,24,6,864,34,831,10,28,2,1,40,7,11,21,0,362,60,0,19,8,536,18,3,4,89,0,0,9053,13,52,192,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1936
