OTU,CGH0116_C2D1,CGH0116_JX,CKH0135_JX,CWZ0121_JX,CWZ0121_PD,DGN16SuooMAaA_1_112,DGN16SuooMAaA_1_113,DGN16SuooMAaA_1_115,DGN16SuooMAaA_1_116,DGN16SuooMAaA_2_113,DGN16SuooMAaA_2_115,DGN16SuooMAaA_2_116,DGN16SuooMAaA_3_115,DGN16SuooMAaA_3_120,DGN16SuooMAaA_4_112,DGN16SuooMAaA_4_115,DGN16SuooMAaA_5_116,DGN16SuooMAaA_7_113,DGN16SuooMAaA_7_115,DGN16SuooMAaA_8_115,DGN16SuooMAaA_9_112,DGN16SuooMAaA_9_116,DGN16SxfsMAaA_12_117,DGN16SxfsMAaA_12_122,DGN16SxfsMAaA_13_114,DGN16SxfsMAaA_16_119,DGN16SxfsMAaA_17_112,DGN16SxfsMAaA_18_115,DGN16SxfsMCaB_19_109,DGN16SxfsMCaB_20_109,DGN16SxfsMCaB_21_109,DGN16SxfsMCaB_22_109,FMS0129_JX,FQT0113_C2D15,FQT0113_JX,FW0124_JX,GXJ0103_C6,GXJ0103_C8D15,GZL0140_JX,HAH0115_JX,HM0120_JX,HSR0114_JX,JFQ0138_JX,LGZ0123_JX,LJK0127_JX,LMS0134_JX,LWM0133_JX,PXX0136_JX,Rego006,Rego010,Rego015,Rego016,Rego019,Rego020,Rego023,Rego025,Rego030,Rego032,Rego035,Rego041,Rego042,Rego045,Rego046,Rego049,Rego054,Rego061,Rego063,Rego064,Rego069,Rego071,Rego083,SJH0128_JX,SLM0122_JX,SZL0119_JX,TWH0126_JX,WHYD200513577_A,WHYD200513765_A,WHYD200513766_A,WHYD200513772_A,WHYD200513773_A,WHYD200513783_A,WHYD200513784_A,WHYD200513785_A,WHYD200513786_A,WHYD200513791_A,WHYD200513792_A,WHYD200513795_A,WHYD200513797_A,WHYD200513798_A,WHYD200513799_A,WHYD200513800_A,WHYD200513802_A,WHYD200513812_A,WHYD200513813_A,WHYD200513815_A,WHYD200513822_A,WHYD200716229_A,WHYD200716230_A,WHYD200716245_A,WHYD200716254_A,WHYD20082037_A,WHYD20082062_A,WY0132_JX,YGF0137_JX,YMS0125_JX,YZR0106_C2,YZR0106_C4,YZY0112_C2D15,ZJD0111_C4uiPD,ZJD0111_JX,ZXL0117_JX
OTU4947,3,2,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5,2,0,16,4,0,4,24,0,10,0,12,3,0,23,0,0,1,1,16,0,7,0,0,5,7,1,0,0,13,0,0,0
OTU390,1,7,1,15,65,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,532,1,1,277,0,2,2,0,1,1,21,0,1,0,1,2,0,0,256,24,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,35,0,3,28,1,29,25,0,0,17,0,2,0,0,10,0,0,56,0,0,1,0,2,0,78,0,0,114,0,0,28,180,113,0,0,0,8,47,4
OTU3733,0,0,0,0,0,19,447,2166,82,123,3,0,87,364,584,9,49,272,49,122,443,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,346,23,30,142,41,0,656,23,698,34,430,13,218,234,125,125,106,96,281,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,0,0,0,0,0,0,0,0,0
OTU1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
OTU3714,0,0,0,0,0,0,2,0,0,2,6,0,0,0,36,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,5,0,2,1,1,0,3,0,0,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU3777,0,0,0,0,0,57,16,13,26,23,196,7,2,11,13,981,56,87,116,70,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,19,21,81,55,80,86,3,54,51,7,7,78,7,6,31,159,73,77,26,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0
OTU4614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,19,2,3,24,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0
OTU2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,9,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5036,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,4,24,0,1,4,1,0,0,0,2,0,2,1,0,0,3,1,6,0,12,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168,5,0,0,0,0,0,1,0,4,9,7,7,0,0,1,23,0,0,4,0,0,1,2,0,1,0,0,16,8,6,0,0,5,1,5,3
OTU3437,0,0,1,0,0,38,0,5,1,4,2,15,0,21,0,44,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,19,8,9,0,6,10,2,1,74,1,2,35,22,1,6,0,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,1,1,0,0,0,0,0,0,0
OTU2416,0,0,0,0,0,44,6,2,0,8,194,38,11,6,243,41,75,18,18,138,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,19,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0
OTU3695,0,0,0,0,0,0,4,0,0,1,0,0,0,2,2,0,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,6,8,0,0,0,0,0,0,0,0,0
OTU668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3,1,0,0,0,0,0,0,16,0,0,0,0,0,5,0,1,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,7,9,0,0,0,0,6,0,0,0,1,3,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,32
OTU1458,0,0,0,0,0,2,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,47,60,0,0,835,0,0,0,0,0,0,0,45,296,91,0,0,0,0,0,6,2,556,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,418,0,0,0,255,0,0,74,823,0,0,0,2,0,0,56,0,0,77,2,0,1,72,0,0,0,0,1,0,0,0,0,0,0,8
OTU5804,0,0,0,0,0,37,127,69,17,11,195,19,80,325,226,53,43,3,428,119,35,175,34,0,0,0,0,0,13,0,0,0,0,0,0,354,0,1,0,0,0,0,0,0,0,0,0,2,155,72,43,51,147,57,77,104,17,29,399,2,22,285,117,4,10,49,53,5,10,12,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0
OTU5961,0,0,0,3,0,2,0,0,3,1,0,5,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,55,1,0,0,7,0,819,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,0,1109,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,271,0,0,25,0,0,0,821,0,1,0,0,0,1,0
OTU1831,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,0,5,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,79,2,0,0,0,0
OTU1391,0,0,0,3,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,56,1,0,40,3,3,0,0,2,2,0,0,0,0,0,15,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,16,0,8,1,1,0,0,0,3,15,0,0,0,0,3,124,1,0,5,0,0,1,1,0,1,0,0,73,5,1,0,1,0,3,24,0
OTU5675,0,0,0,0,0,4,24,1,3,7,88,20,5,56,3,189,23,52,18,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,370,2,288,237,243,18,30,0,59,4,5,6,213,3,17,1,64,201,8,1,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0
OTU2859,1,1,0,0,0,3,0,0,1,0,0,4,9,0,0,2,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,21,2,6,14,0,0,0,2,0,1,3,0,1,23,14,0,0,0,0,12,18,32,11,0,86,0,0,0,0,2,0,11,6,0,0,2
OTU2444,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
OTU3759,0,0,0,0,0,0,11,4,0,2,2,2,1,11,1,53,1,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44,2,1,12,3,2,16,0,6,3,0,3,21,4,0,10,21,5,2,3,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
OTU1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,76,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU843,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,4,0,0,0,0,0,1,2,4,7,0,0,0,5,0,9,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,1,16,0,328,1,0,0,8,0,0,8,1,0,0,0,7,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1
OTU3359,0,0,0,0,0,37,0,1,5,2,13,34,3,11,2,0,7,6,8,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,16,3,2,1,0,0,5,0,7,14,0,7,0,20,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0
OTU5205,497,1100,0,786,976,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,283,64,86,228,0,20,126,0,867,0,1078,0,0,34,14,147,0,2,461,231,0,213,2,225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,123,361,1,0,16,6,1477,52,115,0,549,9,3,1411,0,557,1,448,111,229,1117,0,2,0,268,1749,25,351,0,0,296,430,411,1,0,644,274,6,276
OTU1198,0,6,3,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,154,0,2,0,7,0,0,2,0,1,0,0,0,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0
OTU4194,0,0,0,0,0,105,25,17,0,17,112,80,34,3,10,294,38,49,216,6,35,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,96,52,113,4,58,23,1,64,14,8,9,48,5,9,80,15,7,28,4,41,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0
OTU4916,12,66,0,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2,3,113,0,1,37,0,0,0,0,0,0,4,0,11,0,48,1,27,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,23,0,0,2,0,21,0,2,0,0,24,0,0,0,3,2,0,5,0,0,87,23,16,0,0,1,0,1,13
OTU5087,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,9,0,0,0,5,0,0,0,0,0,0,0
OTU5089,0,0,0,0,0,36,3,2,13,2,2,54,98,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,148,8,0,13308,0,0,1,72,0,0,1,0,0,0,0,9,0,0,9,0,1955,0,0,211,0,0,0,27,0,0,0,0,0,0,0
OTU4886,63,68,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,8,0,17,3,0,0,0,33,0,0,0,3,13,0,62,79,5,0,9,1,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,141,4,0,1,10,0,35,0,13,0,68,5,0,41,0,27,0,115,0,12,31,0,2,0,14,48,0,78,0,0,0,0,67,0,0,85,27,5,27
OTU4195,0,0,0,0,0,0,0,0,0,0,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0
OTU5786,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,2,0,2,0,0,0
OTU5467,0,0,0,0,0,0,0,6,0,2,0,0,0,4,7,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
OTU4366,0,0,0,0,0,0,0,0,2,2,6,5,0,1,0,18,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,188,36,8,202,26,61,77,10,117,38,1,2,438,2,3,97,67,93,46,6,326,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0
OTU1575,0,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,0,22,1,1,0,19,17,0,0,0,2,0,21,1,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,1,0,0,0,0,1,0,10,16,41,1,0,1,40,1,1,1,1,0,2,0,0,4,0,0,15,15,4,0,0,8,1,35,1
OTU2477,245,808,0,1854,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,3,373,0,0,0,1021,0,0,8,1,27,0,0,4,365,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,255,2,0,29,32,6,7,1,0,202,0,0,0,0,921,0,0,0,3,978,0,1,0,1,2919,0,0,0,0,0,452,0,0,0,0,0,0,9
OTU1304,1703,1259,0,6294,1643,39,1,0,10,0,2,6,32,0,0,9,0,1,0,0,2,6,0,1,4,0,0,0,1,2,0,0,1329,0,1,0,26,18,0,0,0,0,0,0,57,0,6,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,44,1,885,685,4,3927,4868,1,0,0,0,1519,97,0,821,0,5928,0,87,312,0,5919,1,0,0,0,0,1158,0,0,0,0,0,0,0
OTU61,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,59,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
OTU5382,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,67,0,0,0,0,0,0,4,2,6,0,0,0,12,0,89,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,1,0,3,31,5,0,0,40,0,1,0,152,5,0,0,0,0,2,0,2,0,0,6,69,5,0,0,0,1,0,4
OTU3415,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,60,0,0,0,0,0,0,63,0,0,0,15,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5792,0,0,0,0,0,25,120,336,290,100,80,54,79,101,89,159,163,226,107,353,77,86,0,0,0,31,1,0,0,0,0,1,0,38,4,0,0,0,0,1,1,0,0,0,0,0,0,1,81,284,136,123,338,166,150,90,135,141,188,294,123,276,208,336,131,228,214,367,228,88,195,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,1,18,1,0,2,0,47,35,0,5,12,383,329,0,0,0,0,0,3,2,0,5
OTU5339,350,133,0,28,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,11,4,96,6,111,0,3,18,0,0,0,26,12,0,214,11,94,26,48,0,19,65,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,6,20,0,30,106,51,75,0,32,47,107,78,4,122,0,144,0,185,0,21,85,0,61,5,49,4,0,110,0,0,0,0,20,0,0,89,3,2,31
OTU2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,1,3,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,0,1,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,36,0,1,0,0,0,0,0,0
OTU2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,67,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
OTU867,15,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,2,0,1,0,0,2,0,0,2,2,1,0,2,10,0,14,6,1,7,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,17,9,2,0,0,4,2,45,6,1,9,0,10,2,5,0,4,4,0,7,1,6,1,1,24,0,0,0,0,22,0,0,1,0,0,9
OTU1934,0,0,0,0,0,5,0,1,0,0,0,3,2,1,1,3,2,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,20,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU1816,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1815,8,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,10,0,4,0,0,0,0,0,0,104,0,2,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,16,3,2,0,0,0,0,0,2,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU566,0,0,0,0,0,1609,95,679,1104,322,204,2457,353,57,273,281,201,940,91,120,3663,1016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,74,85,107,83,10,13,85,192,248,17,88,111,270,26,250,65,41,18,94,107,226,96,38,0,1,0,0,0,1,0,0,1,3,5,6,0,0,0,1,12,267,42,0,0,2,0,0,1408,1311,3,12,275,478,375,0,0,0,0,0,0,0,0,1
OTU6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1083,0,12,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,21,0,0,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0
OTU4660,0,0,0,0,0,30,107,3,30,37,130,8,1,574,28,1258,82,4,69,79,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,111,2,5,52,15,29,45,0,48,19,3,0,358,2,1,0,49,6,4,3,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0
OTU6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
